"p_group3","model","RMSE","MAE","MAPE","MDAPE","Bias"
"high","Generic PC",0.338361913929501,0.245407099089922,1943.98073302369,21.8643847939129,0.219454461331914
"high","QM",0.279906189200513,0.19532448252559,1407.85502290684,19.5487837037023,0.0254667984591906
"high","GB LM",0.246571632428238,0.184385704260239,1453.83369295252,18.1071160841978,-0.00500833025367545
"high","AR2 model",0.226991139540368,0.167609647233058,1560.23281111202,17.3397892710228,0.000103141997887371
"high","AR1 model",0.226917082320758,0.167538361549135,1552.35579229028,17.4626816075974,0.000277944897292863
"high","Linear model",0.219703276948874,0.162240331043068,1495.3391141397,17.247032400588,-0.00531900288415514
"high","Spatio-temporal model",0.08267554036781,0.0548756734825276,422.127369526372,5.16809917760596,0.000281983378041901
"mid","Generic PC",0.317398551472331,0.241108415306065,1292.54620919423,44.1101287905778,0.195177760641864
"mid","QM",0.250824039371522,0.180634098441939,755.282915063582,34.6139133500845,-0.0123515650540494
"mid","GB LM",0.218351520159975,0.165529656184468,875.753386580939,27.757513739883,0.00883308074704904
"mid","Linear model",0.200591864721275,0.152431668474924,804.403673113113,27.0025843937118,0.00400130718946742
"mid","AR2 model",0.192820331412765,0.1440462112965,967.101883729955,24.5103348547545,0.000246041074425406
"mid","AR1 model",0.192644088288465,0.143943061971941,957.928866963549,24.4975604024402,0.000153493150773035
"mid","Spatio-temporal model",0.0797368789646621,0.0548132590466531,220.841132412415,9.46185203009181,-0.000343584326730076
